dd,hh,mm,floor1_zon4_TSupAir_y,floor1_zon4_zon_PPD_y,floor1_zon4_zon_powPC_y,floor1_zon4_ZonCon_Damper_act_y,floor1_zon4_TSetRooHea_y,floor1_zon4_ZonCon_HeaCoi_act_y,floor1_zon4_zon_powMis_y,floor1_zon4_zon_PowLig_y,floor1_zon4_mSupAir_y,floor1_zon4_TSetRooCoo_y,floor1_zon4_TRooAir_y,floor1_zon4_OccSch_y,floor1_zon2_ZonCon_Damper_act_y,floor1_zon2_TSetRooCoo_y,floor1_zon2_zon_PowLig_y,floor1_zon2_TSupAir_y,floor1_zon2_TRooAir_y,floor1_zon2_mSupAir_y,floor1_zon2_ZonCon_HeaCoi_act_y,floor1_zon2_TSetRooHea_y,floor1_zon2_zon_powMis_y,floor1_zon2_OccSch_y,floor1_zon2_zon_powPC_y,floor1_zon2_zon_PPD_y,cmf_PC,cmf_Light,cmf_Misc
1,23,25,293.3559967973541,0.5845951659504638,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,291.7109154484743,0.0,0.3,299.81,0.0,293.5203551671972,292.23320694698793,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.5072456910307086,0.26115394939688025,0.05948662415283339,0.04541495626366308
1,23,30,293.3313552153575,0.600002281285164,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,291.60597749871675,0.0,0.3,299.81,0.0,293.47605284144475,292.1120909795495,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.5252010951878179,0.14871133543920645,0.2513743316028012,0.11268909638571938
1,23,35,293.30966334196887,0.6136439789893142,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,291.5125081087919,0.0,0.3,299.81,0.0,293.437053704085,292.00056834937266,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.5417486937002034,0.9578173132557675,0.9908325986169844,0.6889654908099433
1,23,40,293.2905682565611,0.6260311145389674,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,291.4270764612441,0.0,0.3,299.81,0.0,293.4027232502154,291.89650567062534,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.5571775188312283,0.4760642210707281,0.7259311769080107,0.045402367339635895
1,23,45,293.27375868261015,0.6374640496223793,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,291.34766860974435,0.0,0.3,299.81,0.0,293.3725018455573,291.79862041799396,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.5716597940409894,0.2699062457161968,0.11464103995075614,0.6566013901135629
1,23,50,293.2589610282122,0.648105538913395,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,291.2732052063126,0.0,0.3,299.81,0.0,293.34589760782603,291.7062242718549,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.5852856994059363,0.0659962239742647,0.02434285816147396,0.010008202680843624
1,23,55,293.245879966356,0.6580487512384521,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,291.2030846988387,0.0,0.3,299.81,0.0,293.3223795778708,291.61887452796486,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.5981135314336041,0.02956840777916705,0.29978497594151066,0.16494950232074757
1,24,0,293.2343816340832,0.6672827598012154,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,291.13744270644173,0.0,0.3,299.81,0.0,293.30170708768645,291.5368156912102,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.6101046865981175,0.8714280887286326,0.6476913042362533,0.041346183866156364
2,0,5,293.22427442168294,0.6757926216326179,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,291.0764582553051,0.0,0.3,299.81,0.0,293.2835356481953,291.46023737695435,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.6212330218838382,0.1010384087106459,0.548530183939597,0.45942706578798
2,0,10,293.2153926354731,0.6836119453411915,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,291.01997118100445,0.0,0.3,299.81,0.0,293.2675673639356,291.3889541964199,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.6315302017103002,0.6974941599755419,0.48514945016195027,0.1675070277955194
2,0,15,293.2074903907153,0.6077452657589029,434.66096,0.3,288.71,0.0,1738.64384,2173.3048,0.6813608180828343,295.15,291.5529968578178,1.0,0.3,299.81,0.0,293.25336016646395,291.3218897483182,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.6411572179236258,0.5774108821557971,0.016155023731329245,0.13644078170335763
2,0,20,293.20054752088913,0.6378257425089001,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,291.34514682630663,0.0,0.3,299.81,0.0,293.24087779902754,291.2589435522378,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.6501341911698431,0.06641259491613902,0.038296819346644535,0.506798851907677
2,0,25,293.19442605987604,0.6595632361296289,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,291.19235455278925,0.0,0.3,299.81,2185.136037933419,293.22987221667825,291.78864181108116,0.6850700732030767,0.0,288.71,1748.1088303467354,1.0,437.02720758668386,0.5731337274018147,0.4014527043005572,0.38053969343763333,0.33394005113525943
2,0,30,293.18906276575484,0.6753550186408896,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,291.07960640753913,0.0,0.3,299.81,0.0,293.22022971875367,291.57383668448176,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.6047027382971818,0.1489377631845199,0.01384281313893891,0.09859877440060867
2,0,35,293.1844133120163,0.6872449057816781,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,290.9935696813495,0.0,0.3,299.81,0.0,293.2118706120162,291.418490342055,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.6272712596399082,0.6356274955418162,0.3653650442752462,0.03351194978516282
2,0,40,293.1803269288291,0.6968881807133922,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,290.92297354553733,0.0,0.3,299.81,0.0,293.2045238321246,291.2995291473467,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.6443529277831173,0.13114396302847647,0.14681097304606622,0.6252417428801952
2,0,45,293.17674417045356,0.705003418248739,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,290.8629418568291,0.0,0.3,299.81,0.0,293.1980825034522,291.2048449718447,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.6578001171831545,0.21963676912699726,0.5976642915769003,0.7194675251448474
2,0,50,293.17359286664663,0.7120873238584542,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,290.8100373534317,0.0,0.3,299.81,0.0,293.19241687338763,291.12598313637614,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.6688870480686161,0.8835588336279759,0.7198886517246259,0.13115949897470963
2,0,55,293.17081376447214,0.7184453681410581,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,290.7621279022407,0.0,0.3,299.81,0.0,293.1874204129391,291.057785906582,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.6783842451238687,0.30867376311176603,0.6337402901617992,0.6952786497859211
2,1,0,293.1683614490585,0.724270661389724,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,290.71785764042113,0.0,0.3,299.81,0.0,293.18301147213657,290.99705469710034,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.6867661638972923,0.05161167052537185,0.20448652878866797,0.048221539464533
2,1,5,293.16619793857103,0.7296955896354163,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,290.67628944379095,0.0,0.3,299.81,0.0,293.17912176463324,290.94166669310124,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.6943450290657088,0.008156466480208393,0.33849206444822355,0.10485731727150112
2,1,10,293.1642905330845,0.7348039697052271,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,290.6368310693524,0.0,0.3,299.81,0.0,293.17569250026145,290.890252699501,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.701321415628049,0.4024338013743657,0.3992240419948428,0.1907968812064404
2,1,15,293.16260965884294,0.7396501762171428,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,290.5991010508324,0.0,0.3,299.81,0.0,293.17267050929473,290.8419132683339,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.7078269093092077,0.774784075047736,0.3131577998918597,0.6025616409942173
2,1,20,293.16112834943084,0.74427441028215,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,290.5628174582597,0.0,0.3,299.81,0.0,293.17000730966237,290.79602018763825,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.7139532328305163,0.1835480181503539,0.4319309526586248,0.9001917313456678
2,1,25,293.159822949069,0.7487066621145959,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,290.52777067381106,0.0,0.3,299.81,0.0,293.1676603713823,290.75213435266426,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.7197646006149678,0.8636804021255604,0.34410260374010115,0.6471254340654196
2,1,30,293.1586725869831,0.752970024291148,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,290.49379988250314,0.0,0.3,299.81,0.0,293.1655921715455,290.7099403867801,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.725307298883801,0.008962572833117414,0.5631911745515277,0.9983626003125217
2,1,35,293.1576588358024,0.7570826941097437,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,290.4607789198088,0.0,0.3,299.81,0.0,293.1637695801614,290.66920614989294,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.7306155947292796,0.4441274515801854,0.2452843208066,0.0034814292118379117
2,1,40,293.15676542993253,0.7610592658028275,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,290.42860716730235,0.0,0.3,299.81,0.0,293.1621633538289,290.6297567320633,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.7357155143552031,0.08792993701118264,0.13197883444918243,0.988735169223108
2,1,45,293.15597801818785,0.76491159717241,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,290.3972034729625,0.0,0.3,299.81,0.0,293.1607476910026,290.5914574754605,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.7406273012170642,0.22533728603125752,0.35173736823214274,0.6065295728967944
2,1,50,293.1552839434823,0.7686494087878089,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,290.3665019733045,0.0,0.3,299.81,0.0,293.1594998359052,290.554202750833,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.7453670380321545,0.008481784926931937,0.21795915042272634,0.05836912748279831
2,1,55,293.154672046344,0.7722807096428206,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,290.33644915009387,0.0,0.3,299.81,0.0,293.158399725273,290.51790844397567,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.7499477328271197,0.09063768808215997,0.06727558365014669,0.09486515815700375
2,2,0,293.15413248993053,0.7758121068961317,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,290.30700171196435,0.0,0.3,299.81,0.0,293.1574296737563,290.48250685806505,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.7543800577587683,0.11789164262326686,0.7349744958449248,0.30189762077458804
2,2,5,293.15365660441216,0.7792491116751593,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,290.27812440472724,0.0,0.3,299.81,0.0,293.1565740941406,290.4479425928877,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.7586729362655662,0.16752371216016795,0.3456700248998247,0.882280727243198
2,2,10,293.1532368353184,0.7825968249436792,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,290.2497844864028,0.0,0.3,299.81,0.0,293.1558194044808,290.41416638797307,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.7628343554200934,0.740728268481995,0.35982716740384585,0.756679518211552
2,2,15,293.1528659312425,0.7858593549845782,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,290.2219568067707,0.0,0.3,299.81,0.0,293.1551525677008,290.381135662078,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.7668713268074636,0.33893391853927474,0.506583281606246,0.9639225412121846
2,2,20,293.15253752850083,0.7890398665321716,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,290.1946236685902,0.0,0.3,299.81,0.0,293.15456214273365,290.3488163491091,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.7707896944108774,0.691647339199789,0.44779236618088597,0.526484352841169
2,2,25,293.15224675693054,0.7921401783607884,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,290.1677786023337,0.0,0.3,299.81,0.0,293.1540393736668,290.31719046956823,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.7745932662769626,0.49605657288923866,0.531941127333583,0.1051870631665107
2,2,30,293.15198930443336,0.7951620417960386,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,290.1414155863364,0.0,0.3,299.81,0.0,293.1535765079141,290.2862413519141,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.7782856451977856,0.0930391942483865,0.11772502925867916,0.019693478228033356
2,2,35,293.15176135302755,0.7981073374089296,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,290.1155273152277,0.0,0.3,299.81,0.0,293.15316668124655,290.255951765833,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.7818704516991954,0.02897719720822036,0.3863322713738223,0.7683209297348143
2,2,40,293.15155952222824,0.8009782303058649,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,290.09010375937777,0.0,0.3,299.81,0.0,293.1528038159962,290.2263024040231,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.7853514960641587,0.06421058075640663,0.0860304070902852,0.3108954359308839
2,2,45,293.15138081891484,0.8037773239061954,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,290.0651306761763,0.0,0.3,299.81,0.0,293.152482530926,290.1972703462924,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.7887329444809281,0.37174218245185364,0.2804712514366321,0.914737382591825
2,2,50,293.1512225929441,0.8065078123382129,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,290.0405880719084,0.0,0.3,299.81,0.0,293.15219806142653,290.1688274893697,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.7920194814079932,0.06673913552434235,0.07403463923644862,0.8449404608594809
2,2,55,293.15108249784856,0.8091736046431203,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,290.0164488577024,0.0,0.3,299.81,0.0,293.15194618885755,290.1409391786401,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.7952164412564506,0.354315648677945,0.11552490410611493,0.09816585419982897
2,3,0,293.15095845603867,0.8117793752005804,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,289.992678128918,0.0,0.3,299.81,0.0,293.15172317798636,290.11356346872884,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.7983298625483642,0.4824041895645868,0.5247589952195194,0.4544513619689704
2,3,5,293.1508486279929,0.8143275123056899,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,289.96926103173723,0.0,0.3,299.81,0.0,293.15152572159496,290.08667889567926,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.801363334949898,0.00045160264274368754,0.16756747462672603,0.556516825061515
2,3,10,293.1507513849776,0.8167956322289992,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,289.94641245056573,0.0,0.3,299.81,0.0,293.1513508914342,290.0604935956681,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.8042947728315327,0.15278495631930805,0.0319315198987216,0.09322602023104398
2,3,15,293.1506638552068,0.8191750358152913,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,289.9242254454403,0.0,0.3,299.81,0.0,293.1511935244105,290.03507703514424,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.8071181545920767,0.11740930874677406,0.17173304508056786,0.032397828369328856
2,3,20,293.1505866219244,0.821439723175017,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,289.9029585899553,0.0,0.3,299.81,0.0,293.15105466911956,290.01070258478074,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.8098052790778508,0.8460504010560486,0.4428625613568475,0.39962291623608437
2,3,25,293.1505183878828,0.8235843658042683,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,289.8826811137983,0.0,0.3,299.81,0.0,293.1509319932809,289.9874340252862,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.8123516448155569,0.1427958499056214,0.004592907797370365,0.8351126361132731
2,3,30,293.1504581795244,0.8256079534489557,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,289.86342215613706,0.0,0.3,299.81,0.0,293.1508237465657,289.9652980902792,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.8147568801660394,0.6016559543460582,0.24783326441042025,0.28187878456511134
2,3,35,293.1504050491709,0.8275158753373665,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,289.84514928872125,0.0,0.3,299.81,0.0,293.15072822517317,289.9442592782804,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.8170272913713816,0.30746737422261433,0.05807246427520221,0.5623251051497795
2,3,40,293.15035812776136,0.8293184887016725,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,289.82778041088534,0.0,0.3,299.81,0.0,293.15064386664574,289.924232125907,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.8191743219484516,0.8453377119042527,0.044782203681730956,0.8360987951974881
2,3,45,293.15031616947,0.8310371233769549,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,289.8111240529781,0.0,0.3,299.81,0.0,293.15056843115246,289.9050114251377,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.8212218052490106,0.2335918520934228,0.48235511022410826,0.9563092505034239
2,3,50,293.15027920275514,0.8326781767681403,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,289.79512973411994,0.0,0.3,299.81,0.0,293.1505019698578,289.88655663280844,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.8231755836009427,0.22083798841007382,0.6834837617332726,0.6183445816720465
2,3,55,293.1502466126135,0.8342617840228354,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,289.77961044660026,0.0,0.3,299.81,0.0,293.1504433770665,289.86867782169776,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.8250570189089259,0.9552710818299907,0.11105544148282978,0.43973661766760047
2,4,0,293.150217884667,0.8358103529232248,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,289.7643523850255,0.0,0.3,299.81,0.0,293.15039172799436,289.8511586440112,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.8268897195854522,0.2301617243390217,0.8689562234594211,0.20984271944745753
2,4,5,293.1501924628302,0.8373477200151201,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,289.7491228256122,0.0,0.3,299.81,0.0,293.1503460228731,289.83376033017976,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.8286990718279823,0.6833195276693055,0.14513829769407907,0.019916115068058356
2,4,10,293.150170099179,0.8388781912706524,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,289.7338790280687,0.0,0.3,299.81,0.0,293.1503058159675,289.8164403352764,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.8304896481447414,0.417892298731977,0.41654111103509556,0.4299992510807771
2,4,15,293.15015057662237,0.8403979704703315,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,289.71865868494257,0.0,0.3,299.81,0.0,293.1502707169766,289.7992367898801,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.832257651711745,0.03103250616847272,0.057614804914102154,0.1057593904334067
2,4,20,293.15013332226886,0.8419051685214822,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,289.70348107209026,0.0,0.3,299.81,0.0,293.15023969591675,289.7821543527847,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.8340027893138638,0.24114202463417422,0.15103177481195634,0.05564795742099022
2,4,25,293.15011795281475,0.8433984787542335,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,289.688359988014,0.0,0.3,299.81,0.0,293.1502120636583,289.76519067551374,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.8357254894018903,0.09220668286174594,0.6910570555577112,0.29418408035873667
2,4,30,293.150104436775,0.8448748245450284,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,289.6733276187504,0.0,0.3,299.81,0.0,293.1501877635952,289.7483632594456,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.8374241776808997,0.37488909374452906,0.10227059417790096,0.14212055559774991
2,4,35,293.15009242110335,0.8463326701900121,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,289.65840105407307,0.0,0.3,299.81,0.0,293.15016616099683,289.73166256363703,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.8391000280204409,0.029794339420768957,0.09464967713887232,0.3376447785854589
2,4,40,293.1500818307046,0.8477694831732534,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,289.6436080591746,0.0,0.3,299.81,0.0,293.15014712085184,289.71509868820016,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.8407522384889524,0.18586612428923766,0.9083566068203863,0.005150595938553573
2,4,45,293.1500724538441,0.8491847766514088,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,289.6289557786682,0.0,0.3,299.81,0.0,293.150130262489,289.698668346367,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.8423813548494613,0.6464306349581235,0.20081063561630444,0.45533140593812804
2,4,50,293.1500641514641,0.8505783425959087,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,289.61444859823,0.0,0.3,299.81,0.0,293.150115335901,289.6823747824046,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.843987273379544,0.11815292005504144,0.14282285924838004,0.4271699059029315
2,4,55,293.15005680044163,0.851950353819026,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,289.60008699367114,0.0,0.3,299.81,0.0,293.15010211972873,289.6662238549246,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.8455696426120575,0.44353166676412265,0.0034380829296436,0.1278017390604213
2,5,0,293.150050291762,0.8533010877191548,0.0,0.3,288.71,0.0,0.0,0.0,0.6813608180828343,295.15,289.5858703363369,0.0,0.3,299.81,0.0,293.15009041797816,289.6502242284707,0.6850700732030767,0.0,288.71,0.0,0.0,0.0,0.8471278521176584,0.04990865439645236,0.5374160128522639,0.7040911979790048
2,5,5,289.6023806773725,0.9242321039613155,0.0,0.3,288.71,0.0012698150785198695,0.0,0.0,0.07236924275931217,295.15,288.676276830392,0.0,0.3,299.81,0.0,289.6020999408682,288.7519493819379,0.07276321314499766,0.0005808012416461707,288.71,0.0,0.0,0.0,0.9194799691621178,0.05477736300684665,0.0030342345855910386,0.079615759986685
2,5,10,289.51782727139397,0.9636919220890047,0.0,0.3,288.71,0.01005756868481313,0.0,0.0,0.07735184624986673,295.15,287.85507777380656,0.0,0.3,299.81,0.0,289.51434916844585,287.9393982790883,0.07777294139380213,0.00918162530915589,288.71,0.0,0.0,0.0,0.9605816093114361,0.012610456307880586,0.31291885864327706,0.7408524792842874
2,5,15,289.46552691968196,0.9823957229492519,0.0,0.3,288.71,0.018371348825469872,0.0,0.0,0.08224961934160453,295.15,287.1744038414021,0.0,0.3,299.81,0.0,289.4581988871496,287.26400068871885,0.08269737743626461,0.01733367357722645,288.71,0.0,0.0,0.0,0.9805122049953321,0.03078251384596096,0.6791032730795553,0.11948232672251967
2,5,20,289.4437818181528,0.9912569219110073,0.0,0.3,288.71,0.026400580571867928,0.0,0.0,0.0870614569714285,295.15,286.6004228584193,0.0,0.3,299.81,0.0,289.4320535746004,286.6929495476688,0.08753541019343411,0.025219591083359975,288.71,0.0,0.0,0.0,0.9901552179475133,0.08248288169780645,0.061522340759714765,0.15814368627070546
2,5,25,289.4513656552282,0.9955219325967766,0.0,0.3,288.71,0.03426158267618214,0.0,0.0,0.09178638061810687,295.15,286.1096683125828,0.0,0.3,299.81,0.0,289.4347704892956,286.20344238843484,0.09228605581693042,0.032951549781677664,288.71,0.0,0.0,0.0,0.9948843287931177,0.006073117311712424,0.5275573739184541,0.012752706824087376
2,5,30,289.4874057294668,0.9976238969323079,0.0,0.3,288.71,0.04202339181674846,0.0,0.0,0.09642378289287795,295.15,285.6860377662284,0.0,0.3,299.81,0.0,289.4655455698849,285.77980511664765,0.09694870361174686,0.040596114513960856,288.71,0.0,0.0,0.0,0.9972533321938025,0.037206284922807344,0.8690566977651765,0.5374617068669787
2,5,35,289.5511272855419,0.9986902199928899,0.0,0.3,288.71,0.04972637791952888,0.0,0.0,0.1009728643597336,295.15,285.31784361170884,0.0,0.3,299.81,0.0,289.5236657225846,285.41063628444635,0.10152254978952639,0.048192187972380174,288.71,0.0,0.0,0.0,0.9984719176949484,0.9668483516757194,0.27347789645763154,0.30116015208232827
2,5,40,289.64179002046245,0.9992483875861334,0.0,0.3,288.71,0.057391646812791,0.0,0.0,0.1054334437541414,295.15,284.9966003961271,0.0,0.3,299.81,0.0,289.6084474538869,285.0876134383384,0.1060074120991608,0.05576034759754645,288.71,0.0,0.0,0.0,0.9991172503601856,0.09970812287932308,0.6590043880661342,0.3917971886523225
2,5,45,289.75867756732987,0.9995502529409569,0.0,0.3,288.71,0.06502777085422277,0.0,0.0,0.10980500897700776,295.15,284.7159999902319,0.0,0.3,299.81,0.0,289.71922533347333,284.80488955145233,0.11040277565366033,0.06330537910035215,288.71,0.0,0.0,0.0,0.9994692484622434,0.7409268904223102,0.025140028096847518,0.4928437653231974
2,5,50,289.9019086413397,0.9997178043634939,0.0,0.3,288.71,0.0726231977342666,0.0,0.0,0.11408679912641584,295.15,284.4734135258693,0.0,0.3,299.81,0.0,289.8561358044563,284.5602794867627,0.11470787540894689,0.07081137252389179,288.71,0.0,0.0,0.0,0.9996657471662388,0.07267809594281273,0.8402525082201866,0.7032831658772566
2,5,55,290.0684692207112,0.9998149645409385,0.0,0.3,288.71,0.08017066101115307,0.0,0.0,0.11827939894178846,295.15,284.26267622557594,0.0,0.3,299.81,0.0,290.0162100763541,284.3472962532895,0.11892329930285335,0.07827419804868739,288.71,0.0,0.0,0.0,0.9997803652846832,0.9550899406851011,0.18838199111063983,0.05482111853518612
2,6,0,290.2597420155651,0.9998723802273206,0.0,0.3,288.71,0.08765729169580826,0.0,0.0,0.12238140434442167,295.15,284.0836080238786,0.0,0.3,299.81,0.0,290.2008527693511,284.1657064643951,0.12304763555426346,0.08568215526064363,288.71,0.0,0.0,0.0,0.999848458292304,0.11677455313853223,0.15213699726833485,0.10763748370003583
2,6,5,290.4710541556322,0.9999082883395052,0.0,0.3,288.71,0.09508600927097696,0.0,0.0,0.1264016431136596,295.15,283.9290270700886,0.0,0.3,299.81,0.0,290.40544321523936,284.00839290831834,0.12708976008437212,0.09303727483774477,288.71,0.0,0.0,0.0,0.9998912094880464,0.9219919703821716,0.004427998417383527,0.279485285142803
